date,region_from,region_to,value
5/30/2020,fid001,fid001,180360
5/31/2020,fid001,fid001,160931
5/25/2020,fid001,fid001,165491
2/10/2020,fid001,fid001,230386
5/19/2020,fid001,fid001,197464
2/6/2020,fid001,fid001,240784
2/12/2020,fid001,fid001,248761
5/27/2020,fid001,fid001,198503
5/26/2020,fid001,fid001,173136
2/13/2020,fid001,fid001,235670
2/7/2020,fid001,fid001,242168
5/17/2020,fid001,fid001,177586
5/3/2020,fid001,fid001,167464
2/22/2020,fid001,fid001,234061
2/23/2020,fid001,fid001,227113
5/2/2020,fid001,fid001,177865
5/16/2020,fid001,fid001,160948
2/9/2020,fid001,fid001,222764
5/14/2020,fid001,fid001,178157
2/21/2020,fid001,fid001,230769
5/28/2020,fid001,fid001,179743
2/20/2020,fid001,fid001,238904
5/29/2020,fid001,fid001,190326
5/15/2020,fid001,fid001,185483
5/1/2020,fid001,fid001,173730
2/8/2020,fid001,fid001,228165
2/24/2020,fid001,fid001,223147
5/5/2020,fid001,fid001,190106
5/11/2020,fid001,fid001,182021
2/18/2020,fid001,fid001,232571
5/10/2020,fid001,fid001,181515
2/19/2020,fid001,fid001,242506
5/4/2020,fid001,fid001,190750
2/25/2020,fid001,fid001,220374
2/27/2020,fid001,fid001,231282
5/12/2020,fid001,fid001,180759
5/6/2020,fid001,fid001,186817
5/7/2020,fid001,fid001,202989
5/13/2020,fid001,fid001,193113
2/26/2020,fid001,fid001,224065
3/15/2020,fid001,fid001,186534
4/8/2020,fid001,fid001,181882
4/20/2020,fid001,fid001,201174
3/29/2020,fid001,fid001,196376
4/21/2020,fid001,fid001,200078
3/28/2020,fid001,fid001,208867
4/9/2020,fid001,fid001,178168
3/14/2020,fid001,fid001,204018
3/2/2020,fid001,fid001,198965
3/16/2020,fid001,fid001,196045
4/23/2020,fid001,fid001,194050
4/22/2020,fid001,fid001,186565
3/17/2020,fid001,fid001,201258
3/3/2020,fid001,fid001,200532
4/26/2020,fid001,fid001,155208
3/7/2020,fid001,fid001,201375
3/13/2020,fid001,fid001,191135
3/6/2020,fid001,fid001,195307
4/27/2020,fid001,fid001,174085
4/25/2020,fid001,fid001,178314
4/19/2020,fid001,fid001,160615
3/5/2020,fid001,fid001,198158
4/18/2020,fid001,fid001,190581
4/30/2020,fid001,fid001,190397
4/24/2020,fid001,fid001,186461
3/20/2020,fid001,fid002,586
4/29/2020,fid001,fid002,375
4/1/2020,fid001,fid002,80
3/8/2020,fid001,fid002,691
4/15/2020,fid001,fid002,271
4/14/2020,fid001,fid002,186
3/9/2020,fid001,fid002,817
3/21/2020,fid001,fid002,603
4/28/2020,fid001,fid002,401
3/23/2020,fid001,fid002,540
4/16/2020,fid001,fid002,155
4/2/2020,fid001,fid002,218
4/3/2020,fid001,fid002,239
4/17/2020,fid001,fid002,132
3/22/2020,fid001,fid002,483
4/13/2020,fid001,fid002,168
4/7/2020,fid001,fid002,249
3/26/2020,fid001,fid002,512
3/27/2020,fid001,fid002,443
4/6/2020,fid001,fid002,221
4/12/2020,fid001,fid002,191
4/4/2020,fid001,fid002,155
4/10/2020,fid001,fid002,235
3/19/2020,fid001,fid002,567
3/31/2020,fid001,fid002,239
3/25/2020,fid001,fid002,414
3/24/2020,fid001,fid002,453
3/30/2020,fid001,fid002,271
4/11/2020,fid001,fid002,170
3/18/2020,fid001,fid002,799
4/5/2020,fid001,fid002,95
5/22/2020,fid001,fid002,517
2/3/2020,fid001,fid002,698
2/17/2020,fid001,fid002,640
2/2/2020,fid001,fid002,655
5/23/2020,fid001,fid002,407
5/21/2020,fid001,fid002,436
2/28/2020,fid001,fid002,874
2/14/2020,fid001,fid002,847
5/9/2020,fid001,fid002,358
2/1/2020,fid001,fid002,983
5/8/2020,fid001,fid002,459
2/15/2020,fid001,fid002,1013
5/20/2020,fid001,fid002,300
2/29/2020,fid001,fid002,1057
2/11/2020,fid001,fid002,729
5/18/2020,fid001,fid002,451
2/5/2020,fid001,fid002,675
5/24/2020,fid001,fid002,212
5/30/2020,fid001,fid002,484
5/31/2020,fid001,fid002,426
5/25/2020,fid001,fid002,402
2/10/2020,fid001,fid002,775
5/19/2020,fid001,fid002,359
2/6/2020,fid001,fid002,754
2/12/2020,fid001,fid002,625
5/27/2020,fid001,fid002,318
5/26/2020,fid001,fid002,429
2/13/2020,fid001,fid002,660
2/7/2020,fid001,fid002,827
5/17/2020,fid001,fid002,250
5/3/2020,fid001,fid002,338
2/22/2020,fid001,fid002,867
2/23/2020,fid001,fid002,574
5/2/2020,fid001,fid002,422
5/16/2020,fid001,fid002,427
2/9/2020,fid001,fid002,671
5/14/2020,fid001,fid002,321
2/21/2020,fid001,fid002,761
5/28/2020,fid001,fid002,383
2/20/2020,fid001,fid002,827
5/29/2020,fid001,fid002,534
5/15/2020,fid001,fid002,402
5/1/2020,fid001,fid002,395
2/8/2020,fid001,fid002,889
2/24/2020,fid001,fid002,677
5/5/2020,fid001,fid002,477
5/11/2020,fid001,fid002,350
2/18/2020,fid001,fid002,623
5/10/2020,fid001,fid002,335
2/19/2020,fid001,fid002,636
5/4/2020,fid001,fid002,452
2/25/2020,fid001,fid002,582
2/27/2020,fid001,fid002,664
5/12/2020,fid001,fid002,412
5/6/2020,fid001,fid002,455
5/7/2020,fid001,fid002,421
5/13/2020,fid001,fid002,378
2/26/2020,fid001,fid002,659
3/15/2020,fid001,fid002,616
4/8/2020,fid001,fid002,236
4/20/2020,fid001,fid002,207
3/29/2020,fid001,fid002,587
4/21/2020,fid001,fid002,435
3/28/2020,fid001,fid002,564
4/9/2020,fid001,fid002,217
3/14/2020,fid001,fid002,891
3/2/2020,fid001,fid002,820
3/16/2020,fid001,fid002,719
4/23/2020,fid001,fid002,496
4/22/2020,fid001,fid002,359
3/17/2020,fid001,fid002,700
3/3/2020,fid001,fid002,633
4/26/2020,fid001,fid002,318
3/7/2020,fid001,fid002,906
3/13/2020,fid001,fid002,909
3/6/2020,fid001,fid002,839
4/27/2020,fid001,fid002,358
4/25/2020,fid001,fid002,570
4/19/2020,fid001,fid002,146
3/5/2020,fid001,fid002,735
4/18/2020,fid001,fid002,248
4/30/2020,fid001,fid002,429
4/24/2020,fid001,fid002,413
3/20/2020,fid001,fid003,1182
4/29/2020,fid001,fid003,609
4/1/2020,fid001,fid003,583
3/8/2020,fid001,fid003,1232
4/15/2020,fid001,fid003,643
4/14/2020,fid001,fid003,604
3/9/2020,fid001,fid003,1454
3/21/2020,fid001,fid003,1020
4/28/2020,fid001,fid003,820
3/23/2020,fid001,fid003,1072
4/16/2020,fid001,fid003,588
4/2/2020,fid001,fid003,679
4/3/2020,fid001,fid003,584
4/17/2020,fid001,fid003,468
3/22/2020,fid001,fid003,1071
4/13/2020,fid001,fid003,658
4/7/2020,fid001,fid003,559
3/26/2020,fid001,fid003,879
3/27/2020,fid001,fid003,851
4/6/2020,fid001,fid003,570
4/12/2020,fid001,fid003,623
4/4/2020,fid001,fid003,471
4/10/2020,fid001,fid003,541
3/19/2020,fid001,fid003,1000
3/31/2020,fid001,fid003,652
3/25/2020,fid001,fid003,822
3/24/2020,fid001,fid003,965
3/30/2020,fid001,fid003,790
4/11/2020,fid001,fid003,412
3/18/2020,fid001,fid003,1181
4/5/2020,fid001,fid003,501
5/22/2020,fid001,fid003,905
2/3/2020,fid001,fid003,1639
2/17/2020,fid001,fid003,1185
2/2/2020,fid001,fid003,1493
5/23/2020,fid001,fid003,687
5/21/2020,fid001,fid003,868
2/28/2020,fid001,fid003,1622
2/14/2020,fid001,fid003,1602
5/9/2020,fid001,fid003,743
2/1/2020,fid001,fid003,1800
5/8/2020,fid001,fid003,684
2/15/2020,fid001,fid003,1596
5/20/2020,fid001,fid003,670
2/29/2020,fid001,fid003,1538
2/11/2020,fid001,fid003,1443
5/18/2020,fid001,fid003,747
2/5/2020,fid001,fid003,1545
5/24/2020,fid001,fid003,595
5/30/2020,fid001,fid003,683
5/31/2020,fid001,fid003,895
5/25/2020,fid001,fid003,730
2/10/2020,fid001,fid003,1741
5/19/2020,fid001,fid003,896
2/6/2020,fid001,fid003,1446
2/12/2020,fid001,fid003,1486
5/27/2020,fid001,fid003,748
5/26/2020,fid001,fid003,822
2/13/2020,fid001,fid003,1438
2/7/2020,fid001,fid003,1560
5/17/2020,fid001,fid003,579
5/3/2020,fid001,fid003,739
2/22/2020,fid001,fid003,1485
2/23/2020,fid001,fid003,1374
5/2/2020,fid001,fid003,506
5/16/2020,fid001,fid003,844
2/9/2020,fid001,fid003,1506
5/14/2020,fid001,fid003,819
2/21/2020,fid001,fid003,1682
5/28/2020,fid001,fid003,716
2/20/2020,fid001,fid003,1494
5/29/2020,fid001,fid003,895
5/15/2020,fid001,fid003,831
5/1/2020,fid001,fid003,748
2/8/2020,fid001,fid003,1649
2/24/2020,fid001,fid003,1632
5/5/2020,fid001,fid003,795
5/11/2020,fid001,fid003,626
2/18/2020,fid001,fid003,1488
5/10/2020,fid001,fid003,678
2/19/2020,fid001,fid003,1323
5/4/2020,fid001,fid003,758
2/25/2020,fid001,fid003,1266
2/27/2020,fid001,fid003,1524
5/12/2020,fid001,fid003,544
5/6/2020,fid001,fid003,655
5/7/2020,fid001,fid003,798
5/13/2020,fid001,fid003,773
2/26/2020,fid001,fid003,1393
3/15/2020,fid001,fid003,1217
4/8/2020,fid001,fid003,467
4/20/2020,fid001,fid003,676
3/29/2020,fid001,fid003,1681
4/21/2020,fid001,fid003,756
3/28/2020,fid001,fid003,1068
4/9/2020,fid001,fid003,620
3/14/2020,fid001,fid003,1239
3/2/2020,fid001,fid003,1464
3/16/2020,fid001,fid003,1556
4/23/2020,fid001,fid003,708
4/22/2020,fid001,fid003,743
3/17/2020,fid001,fid003,1508
3/3/2020,fid001,fid003,1321
4/26/2020,fid001,fid003,710
3/7/2020,fid001,fid003,1548
3/13/2020,fid001,fid003,1394
3/6/2020,fid001,fid003,1547
4/27/2020,fid001,fid003,746
4/25/2020,fid001,fid003,711
4/19/2020,fid001,fid003,616
3/5/2020,fid001,fid003,1512
4/18/2020,fid001,fid003,454
4/30/2020,fid001,fid003,706
4/24/2020,fid001,fid003,751
3/20/2020,fid001,fid004,1712
4/29/2020,fid001,fid004,1502
4/1/2020,fid001,fid004,1041
3/8/2020,fid001,fid004,1952
4/15/2020,fid001,fid004,1118
4/14/2020,fid001,fid004,1232
3/9/2020,fid001,fid004,1863
3/21/2020,fid001,fid004,1552
4/28/2020,fid001,fid004,1607
3/23/2020,fid001,fid004,1461
4/16/2020,fid001,fid004,1249
4/2/2020,fid001,fid004,1197
4/3/2020,fid001,fid004,1243
4/17/2020,fid001,fid004,1283
3/22/2020,fid001,fid004,1187
4/13/2020,fid001,fid004,1201
4/7/2020,fid001,fid004,1307
3/26/2020,fid001,fid004,1350
3/27/2020,fid001,fid004,1355
4/6/2020,fid001,fid004,1321
4/12/2020,fid001,fid004,1232
4/4/2020,fid001,fid004,1097
4/10/2020,fid001,fid004,1364
3/19/2020,fid001,fid004,1581
3/31/2020,fid001,fid004,1219
3/25/2020,fid001,fid004,1505
3/24/2020,fid001,fid004,1422
3/30/2020,fid001,fid004,1341
4/11/2020,fid001,fid004,1214
3/18/2020,fid001,fid004,1834
4/5/2020,fid001,fid004,1128
5/22/2020,fid001,fid004,1519
2/3/2020,fid001,fid004,2359
2/17/2020,fid001,fid004,1856
2/2/2020,fid001,fid004,1911
5/23/2020,fid001,fid004,1416
5/21/2020,fid001,fid004,1448
2/28/2020,fid001,fid004,2268
2/14/2020,fid001,fid004,2407
5/9/2020,fid001,fid004,1409
2/1/2020,fid001,fid004,2259
5/8/2020,fid001,fid004,1406
2/15/2020,fid001,fid004,2476
5/20/2020,fid001,fid004,1522
2/29/2020,fid001,fid004,2053
2/11/2020,fid001,fid004,2035
5/18/2020,fid001,fid004,1491
2/5/2020,fid001,fid004,2085
5/24/2020,fid001,fid004,1163
5/30/2020,fid001,fid004,1479
5/31/2020,fid001,fid004,1262
5/25/2020,fid001,fid004,1407
2/10/2020,fid001,fid004,2041
5/19/2020,fid001,fid004,1280
2/6/2020,fid001,fid004,2021
2/12/2020,fid001,fid004,1993
5/27/2020,fid001,fid004,1368
5/26/2020,fid001,fid004,1491
2/13/2020,fid001,fid004,2266
2/7/2020,fid001,fid004,2292
5/17/2020,fid001,fid004,1188
5/3/2020,fid001,fid004,1051
2/22/2020,fid001,fid004,2002
2/23/2020,fid001,fid004,1844
5/2/2020,fid001,fid004,1190
5/16/2020,fid001,fid004,1476
2/9/2020,fid001,fid004,1707
5/14/2020,fid001,fid004,1276
2/21/2020,fid001,fid004,1995
5/28/2020,fid001,fid004,1163
2/20/2020,fid001,fid004,2093
5/29/2020,fid001,fid004,1519
5/15/2020,fid001,fid004,1328
5/1/2020,fid001,fid004,1325
2/8/2020,fid001,fid004,2119
2/24/2020,fid001,fid004,1987
5/5/2020,fid001,fid004,1309
5/11/2020,fid001,fid004,1424
2/18/2020,fid001,fid004,1946
5/10/2020,fid001,fid004,1168
2/19/2020,fid001,fid004,1965
5/4/2020,fid001,fid004,1351
2/25/2020,fid001,fid004,1922
2/27/2020,fid001,fid004,1913
5/12/2020,fid001,fid004,1476
5/6/2020,fid001,fid004,1460
5/7/2020,fid001,fid004,1292
5/13/2020,fid001,fid004,1379
2/26/2020,fid001,fid004,1919
3/15/2020,fid001,fid004,1449
4/8/2020,fid001,fid004,1226
4/20/2020,fid001,fid004,1193
3/29/2020,fid001,fid004,1349
4/21/2020,fid001,fid004,1502
3/28/2020,fid001,fid004,1522
4/9/2020,fid001,fid004,1358
3/14/2020,fid001,fid004,1693
3/2/2020,fid001,fid004,1824
3/16/2020,fid001,fid004,1971
4/23/2020,fid001,fid004,1427
4/22/2020,fid001,fid004,1276
3/17/2020,fid001,fid004,1763
3/3/2020,fid001,fid004,1767
4/26/2020,fid001,fid004,1076
3/7/2020,fid001,fid004,2151
3/13/2020,fid001,fid004,1714
3/6/2020,fid001,fid004,2273
4/27/2020,fid001,fid004,1354
4/25/2020,fid001,fid004,1251
4/19/2020,fid001,fid004,1064
3/5/2020,fid001,fid004,1873
4/18/2020,fid001,fid004,968
4/30/2020,fid001,fid004,1255
4/24/2020,fid001,fid004,1336
3/20/2020,fid001,fid005,1884
4/29/2020,fid001,fid005,852
4/1/2020,fid001,fid005,667
3/8/2020,fid001,fid005,2575
4/15/2020,fid001,fid005,480
4/14/2020,fid001,fid005,558
3/9/2020,fid001,fid005,2272
3/21/2020,fid001,fid005,1469
4/28/2020,fid001,fid005,931
3/23/2020,fid001,fid005,1252
4/16/2020,fid001,fid005,646
4/2/2020,fid001,fid005,497
4/3/2020,fid001,fid005,478
4/17/2020,fid001,fid005,594
3/22/2020,fid001,fid005,1355
4/13/2020,fid001,fid005,646
4/7/2020,fid001,fid005,436
3/26/2020,fid001,fid005,1101
3/27/2020,fid001,fid005,1100
4/6/2020,fid001,fid005,653
4/12/2020,fid001,fid005,542
4/4/2020,fid001,fid005,205
4/10/2020,fid001,fid005,422
3/19/2020,fid001,fid005,1715
3/31/2020,fid001,fid005,621
3/25/2020,fid001,fid005,778
3/24/2020,fid001,fid005,1096
3/30/2020,fid001,fid005,333
4/11/2020,fid001,fid005,646
3/18/2020,fid001,fid005,1972
4/5/2020,fid001,fid005,620
5/22/2020,fid001,fid005,1125
2/3/2020,fid001,fid005,2100
2/17/2020,fid001,fid005,1403
2/2/2020,fid001,fid005,2349
5/23/2020,fid001,fid005,907
5/21/2020,fid001,fid005,996
2/28/2020,fid001,fid005,2319
2/14/2020,fid001,fid005,2477
5/9/2020,fid001,fid005,989
2/1/2020,fid001,fid005,2454
5/8/2020,fid001,fid005,1199
2/15/2020,fid001,fid005,2055
5/20/2020,fid001,fid005,928
2/29/2020,fid001,fid005,2663
2/11/2020,fid001,fid005,1639
5/18/2020,fid001,fid005,961
2/5/2020,fid001,fid005,1678
5/24/2020,fid001,fid005,739
5/30/2020,fid001,fid005,1222
5/31/2020,fid001,fid005,1181
5/25/2020,fid001,fid005,1462
2/10/2020,fid001,fid005,1737
5/19/2020,fid001,fid005,916
2/6/2020,fid001,fid005,1632
2/12/2020,fid001,fid005,1151
5/27/2020,fid001,fid005,892
5/26/2020,fid001,fid005,1085
2/13/2020,fid001,fid005,1827
2/7/2020,fid001,fid005,2204
5/17/2020,fid001,fid005,1123
5/3/2020,fid001,fid005,1024
2/22/2020,fid001,fid005,1872
2/23/2020,fid001,fid005,1774
5/2/2020,fid001,fid005,941
5/16/2020,fid001,fid005,928
2/9/2020,fid001,fid005,1858
5/14/2020,fid001,fid005,709
2/21/2020,fid001,fid005,1935
5/28/2020,fid001,fid005,1194
2/20/2020,fid001,fid005,1688
5/29/2020,fid001,fid005,1308
5/15/2020,fid001,fid005,1330
5/1/2020,fid001,fid005,1291
2/8/2020,fid001,fid005,1970
2/24/2020,fid001,fid005,2022
5/5/2020,fid001,fid005,1066
5/11/2020,fid001,fid005,898
2/18/2020,fid001,fid005,1663
5/10/2020,fid001,fid005,1128
2/19/2020,fid001,fid005,1629
5/4/2020,fid001,fid005,850
2/25/2020,fid001,fid005,1260
2/27/2020,fid001,fid005,1679
5/12/2020,fid001,fid005,931
5/6/2020,fid001,fid005,955
5/7/2020,fid001,fid005,1138
5/13/2020,fid001,fid005,733
2/26/2020,fid001,fid005,1658
3/15/2020,fid001,fid005,1933
4/8/2020,fid001,fid005,517
4/20/2020,fid001,fid005,839
3/29/2020,fid001,fid005,1363
4/21/2020,fid001,fid005,1132
3/28/2020,fid001,fid005,1078
4/9/2020,fid001,fid005,584
3/14/2020,fid001,fid005,1996
3/2/2020,fid001,fid005,1842
3/16/2020,fid001,fid005,1824
4/23/2020,fid001,fid005,849
4/22/2020,fid001,fid005,983
3/17/2020,fid001,fid005,1965
3/3/2020,fid001,fid005,1682
4/26/2020,fid001,fid005,1181
3/7/2020,fid001,fid005,2534
3/13/2020,fid001,fid005,2126
3/6/2020,fid001,fid005,2234
4/27/2020,fid001,fid005,1140
4/25/2020,fid001,fid005,1200
4/19/2020,fid001,fid005,422
3/5/2020,fid001,fid005,2075
4/18/2020,fid001,fid005,488
4/30/2020,fid001,fid005,1097
4/24/2020,fid001,fid005,1043
3/20/2020,fid001,fid006,909
4/29/2020,fid001,fid006,565
4/1/2020,fid001,fid006,356
3/8/2020,fid001,fid006,1171
4/15/2020,fid001,fid006,514
4/14/2020,fid001,fid006,808
3/9/2020,fid001,fid006,1275
3/21/2020,fid001,fid006,671
4/28/2020,fid001,fid006,442
3/23/2020,fid001,fid006,494
4/16/2020,fid001,fid006,431
4/2/2020,fid001,fid006,312
4/3/2020,fid001,fid006,88
4/17/2020,fid001,fid006,241
3/22/2020,fid001,fid006,796
4/13/2020,fid001,fid006,875
4/7/2020,fid001,fid006,176
3/26/2020,fid001,fid006,601
3/27/2020,fid001,fid006,563
4/6/2020,fid001,fid006,216
4/12/2020,fid001,fid006,864
4/4/2020,fid001,fid006,227
4/10/2020,fid001,fid006,677
3/19/2020,fid001,fid006,1339
3/31/2020,fid001,fid006,282
3/25/2020,fid001,fid006,598
3/24/2020,fid001,fid006,602
3/30/2020,fid001,fid006,343
4/11/2020,fid001,fid006,896
3/18/2020,fid001,fid006,904
4/5/2020,fid001,fid006,189
5/22/2020,fid001,fid006,691
2/3/2020,fid001,fid006,1068
2/17/2020,fid001,fid006,1057
2/2/2020,fid001,fid006,1101
5/23/2020,fid001,fid006,533
5/21/2020,fid001,fid006,600
2/28/2020,fid001,fid006,1028
2/14/2020,fid001,fid006,1024
5/9/2020,fid001,fid006,591
2/1/2020,fid001,fid006,1032
5/8/2020,fid001,fid006,612
2/15/2020,fid001,fid006,1197
5/20/2020,fid001,fid006,583
2/29/2020,fid001,fid006,1148
2/11/2020,fid001,fid006,1037
5/18/2020,fid001,fid006,522
2/5/2020,fid001,fid006,921
5/24/2020,fid001,fid006,635
5/30/2020,fid001,fid006,626
5/31/2020,fid001,fid006,674
5/25/2020,fid001,fid006,629
2/10/2020,fid001,fid006,1048
5/19/2020,fid001,fid006,476
2/6/2020,fid001,fid006,956
2/12/2020,fid001,fid006,962
5/27/2020,fid001,fid006,708
5/26/2020,fid001,fid006,845
2/13/2020,fid001,fid006,1010
2/7/2020,fid001,fid006,1093
5/17/2020,fid001,fid006,587
5/3/2020,fid001,fid006,706
2/22/2020,fid001,fid006,1072
2/23/2020,fid001,fid006,1066
5/2/2020,fid001,fid006,545
5/16/2020,fid001,fid006,494
2/9/2020,fid001,fid006,1051
5/14/2020,fid001,fid006,540
2/21/2020,fid001,fid006,1153
5/28/2020,fid001,fid006,531
2/20/2020,fid001,fid006,986
5/29/2020,fid001,fid006,621
5/15/2020,fid001,fid006,599
5/1/2020,fid001,fid006,381
2/8/2020,fid001,fid006,996
2/24/2020,fid001,fid006,1095
5/5/2020,fid001,fid006,546
5/11/2020,fid001,fid006,576
2/18/2020,fid001,fid006,1012
5/10/2020,fid001,fid006,578
2/19/2020,fid001,fid006,868
5/4/2020,fid001,fid006,532
2/25/2020,fid001,fid006,966
2/27/2020,fid001,fid006,1041
5/12/2020,fid001,fid006,545
5/6/2020,fid001,fid006,409
5/7/2020,fid001,fid006,507
5/13/2020,fid001,fid006,568
2/26/2020,fid001,fid006,983
3/15/2020,fid001,fid006,945
4/8/2020,fid001,fid006,249
4/20/2020,fid001,fid006,461
3/29/2020,fid001,fid006,705
4/21/2020,fid001,fid006,525
3/28/2020,fid001,fid006,629
4/9/2020,fid001,fid006,260
3/14/2020,fid001,fid006,956
3/2/2020,fid001,fid006,1164
3/16/2020,fid001,fid006,978
4/23/2020,fid001,fid006,369
4/22/2020,fid001,fid006,375
3/17/2020,fid001,fid006,1029
3/3/2020,fid001,fid006,963
4/26/2020,fid001,fid006,339
3/7/2020,fid001,fid006,1103
3/13/2020,fid001,fid006,907
3/6/2020,fid001,fid006,1145
4/27/2020,fid001,fid006,504
4/25/2020,fid001,fid006,489
4/19/2020,fid001,fid006,363
3/5/2020,fid001,fid006,981
4/18/2020,fid001,fid006,338
4/30/2020,fid001,fid006,613
4/24/2020,fid001,fid006,490
3/29/2020,fid001,fid007,21
3/20/2020,fid001,fid008,366
4/29/2020,fid001,fid008,301
4/1/2020,fid001,fid008,346
3/8/2020,fid001,fid008,360
4/15/2020,fid001,fid008,340
4/14/2020,fid001,fid008,335
3/9/2020,fid001,fid008,425
3/21/2020,fid001,fid008,363
4/28/2020,fid001,fid008,305
3/23/2020,fid001,fid008,330
4/16/2020,fid001,fid008,356
4/2/2020,fid001,fid008,357
4/3/2020,fid001,fid008,320
4/17/2020,fid001,fid008,281
3/22/2020,fid001,fid008,384
4/13/2020,fid001,fid008,340
4/7/2020,fid001,fid008,330
3/26/2020,fid001,fid008,345
3/27/2020,fid001,fid008,436
4/6/2020,fid001,fid008,305
4/12/2020,fid001,fid008,329
4/4/2020,fid001,fid008,368
4/10/2020,fid001,fid008,335
3/19/2020,fid001,fid008,520
3/31/2020,fid001,fid008,361
3/25/2020,fid001,fid008,301
3/24/2020,fid001,fid008,389
3/30/2020,fid001,fid008,317
4/11/2020,fid001,fid008,339
3/18/2020,fid001,fid008,382
4/5/2020,fid001,fid008,314
5/22/2020,fid001,fid008,341
2/3/2020,fid001,fid008,338
2/17/2020,fid001,fid008,379
2/2/2020,fid001,fid008,378
5/23/2020,fid001,fid008,332
5/21/2020,fid001,fid008,318
2/28/2020,fid001,fid008,383
2/14/2020,fid001,fid008,406
5/9/2020,fid001,fid008,323
2/1/2020,fid001,fid008,391
5/8/2020,fid001,fid008,375
2/15/2020,fid001,fid008,447
5/20/2020,fid001,fid008,354
2/29/2020,fid001,fid008,369
2/11/2020,fid001,fid008,330
5/18/2020,fid001,fid008,269
2/5/2020,fid001,fid008,348
5/24/2020,fid001,fid008,338
5/30/2020,fid001,fid008,371
5/31/2020,fid001,fid008,326
5/25/2020,fid001,fid008,423
2/10/2020,fid001,fid008,359
5/19/2020,fid001,fid008,273
2/6/2020,fid001,fid008,394
2/12/2020,fid001,fid008,313
5/27/2020,fid001,fid008,252
5/26/2020,fid001,fid008,487
2/13/2020,fid001,fid008,353
2/7/2020,fid001,fid008,370
5/17/2020,fid001,fid008,333
5/3/2020,fid001,fid008,247
2/22/2020,fid001,fid008,430
2/23/2020,fid001,fid008,396
5/2/2020,fid001,fid008,286
5/16/2020,fid001,fid008,321
2/9/2020,fid001,fid008,361
5/14/2020,fid001,fid008,305
2/21/2020,fid001,fid008,356
5/28/2020,fid001,fid008,403
2/20/2020,fid001,fid008,475
5/29/2020,fid001,fid008,362
5/15/2020,fid001,fid008,360
5/1/2020,fid001,fid008,288
2/8/2020,fid001,fid008,384
2/24/2020,fid001,fid008,352
5/5/2020,fid001,fid008,320
5/11/2020,fid001,fid008,292
2/18/2020,fid001,fid008,381
5/10/2020,fid001,fid008,288
2/19/2020,fid001,fid008,376
5/4/2020,fid001,fid008,293
2/25/2020,fid001,fid008,314
2/27/2020,fid001,fid008,360
5/12/2020,fid001,fid008,282
5/6/2020,fid001,fid008,328
5/7/2020,fid001,fid008,361
5/13/2020,fid001,fid008,268
2/26/2020,fid001,fid008,381
3/15/2020,fid001,fid008,239
4/8/2020,fid001,fid008,358
4/20/2020,fid001,fid008,330
3/29/2020,fid001,fid008,427
4/21/2020,fid001,fid008,384
3/28/2020,fid001,fid008,356
4/9/2020,fid001,fid008,348
3/14/2020,fid001,fid008,254
3/2/2020,fid001,fid008,325
3/16/2020,fid001,fid008,258
4/23/2020,fid001,fid008,315
4/22/2020,fid001,fid008,292
3/17/2020,fid001,fid008,208
